CountryCode,iso_code,Year,Week,Unique,RTotal
HRV,HRV,2018,10,HRV102018,0.016093285
HRV,HRV,2018,11,HRV112018,0.014809382
HRV,HRV,2018,12,HRV122018,0.013627174
HRV,HRV,2018,13,HRV132018,0.013487343
HRV,HRV,2018,14,HRV142018,0.01353819
HRV,HRV,2018,15,HRV152018,0.012800899
HRV,HRV,2018,16,HRV162018,0.012038184
HRV,HRV,2018,17,HRV172018,0.013067849
HRV,HRV,2018,18,HRV182018,0.011161062
HRV,HRV,2018,19,HRV192018,0.011885641
HRV,HRV,2018,20,HRV202018,0.011682251
HRV,HRV,2018,21,HRV212018,0.011822082
HRV,HRV,2018,22,HRV222018,0.01207632
HRV,HRV,2018,23,HRV232018,0.011656827
HRV,HRV,2018,24,HRV242018,0.011453436
HRV,HRV,2018,25,HRV252018,0.010741569
HRV,HRV,2018,26,HRV262018,0.011237334
HRV,HRV,2018,27,HRV272018,0.012521237
HRV,HRV,2018,28,HRV282018,0.012038184
HRV,HRV,2018,29,HRV292018,0.011580555
HRV,HRV,2018,30,HRV302018,0.011644115
HRV,HRV,2018,31,HRV312018,0.01327124
HRV,HRV,2018,32,HRV322018,0.013093273
HRV,HRV,2018,33,HRV332018,0.012152592
HRV,HRV,2018,34,HRV342018,0.011936489
HRV,HRV,2018,35,HRV352018,0.011173774
HRV,HRV,2018,36,HRV362018,0.011669539
HRV,HRV,2018,37,HRV372018,0.01180937
HRV,HRV,2018,38,HRV382018,0.011771234
HRV,HRV,2018,39,HRV392018,0.011605979
HRV,HRV,2018,40,HRV402018,0.013156833
HRV,HRV,2018,41,HRV412018,0.012165303
HRV,HRV,2018,42,HRV422018,0.012190727
HRV,HRV,2018,43,HRV432018,0.012762763
HRV,HRV,2018,44,HRV442018,0.01207632
HRV,HRV,2018,45,HRV452018,0.011758522
HRV,HRV,2018,46,HRV462018,0.012533949
HRV,HRV,2018,47,HRV472018,0.012470389
HRV,HRV,2018,48,HRV482018,0.012826323
HRV,HRV,2018,49,HRV492018,0.012483101
HRV,HRV,2018,50,HRV502018,0.01360175
HRV,HRV,2018,51,HRV512018,0.013703445
HRV,HRV,2018,52,HRV522018,0.014161074
HRV,HRV,2019,1,HRV12019,0.01475521
HRV,HRV,2019,2,HRV22019,0.015599095
HRV,HRV,2019,3,HRV32019,0.015829246
HRV,HRV,2019,4,HRV42019,0.016864923
HRV,HRV,2019,5,HRV52019,0.01644298
HRV,HRV,2019,6,HRV62019,0.014486701
HRV,HRV,2019,7,HRV72019,0.014397198
HRV,HRV,2019,8,HRV82019,0.013975255
HRV,HRV,2019,9,HRV92019,0.013182514
HRV,HRV,2019,10,HRV102019,0.014448342
HRV,HRV,2019,11,HRV112019,0.013016294
HRV,HRV,2019,12,HRV122019,0.012402559
HRV,HRV,2019,13,HRV132019,0.012619924
HRV,HRV,2019,14,HRV142019,0.0131953
HRV,HRV,2019,15,HRV152019,0.012249125
HRV,HRV,2019,16,HRV162019,0.011686535
HRV,HRV,2019,17,HRV172019,0.013208086
HRV,HRV,2019,18,HRV182019,0.012108478
HRV,HRV,2019,19,HRV192019,0.012249125
HRV,HRV,2019,20,HRV202019,0.012057333
HRV,HRV,2019,21,HRV212019,0.012172409
HRV,HRV,2019,22,HRV222019,0.011418026
HRV,HRV,2019,23,HRV232019,0.013093011
HRV,HRV,2019,24,HRV242019,0.013297589
HRV,HRV,2019,25,HRV252019,0.011622604
HRV,HRV,2019,26,HRV262019,0.012274698
HRV,HRV,2019,27,HRV272019,0.011891113
HRV,HRV,2019,28,HRV282019,0.011123945
HRV,HRV,2019,29,HRV292019,0.011929472
HRV,HRV,2019,30,HRV302019,0.012594351
HRV,HRV,2019,31,HRV312019,0.011060014
HRV,HRV,2019,32,HRV322019,0.01140524
HRV,HRV,2019,33,HRV332019,0.011302951
HRV,HRV,2019,34,HRV342019,0.011865541
HRV,HRV,2019,35,HRV352019,0.012006189
HRV,HRV,2019,36,HRV362019,0.010625285
HRV,HRV,2019,37,HRV372019,0.011418026
HRV,HRV,2019,38,HRV382019,0.011187876
HRV,HRV,2019,39,HRV392019,0.012070119
HRV,HRV,2019,40,HRV402019,0.011776038
HRV,HRV,2019,41,HRV412019,0.01246649
HRV,HRV,2019,42,HRV422019,0.012044547
HRV,HRV,2019,43,HRV432019,0.011750466
HRV,HRV,2019,44,HRV442019,0.012018975
HRV,HRV,2019,45,HRV452019,0.012351415
HRV,HRV,2019,46,HRV462019,0.012773357
HRV,HRV,2019,47,HRV472019,0.011699321
HRV,HRV,2019,48,HRV482019,0.011699321
HRV,HRV,2019,49,HRV492019,0.012645496
HRV,HRV,2019,50,HRV502019,0.013054652
HRV,HRV,2019,51,HRV512019,0.013399878
HRV,HRV,2019,52,HRV522019,0.013093011
HRV,HRV,2020,1,HRV12020,0.013269603
HRV,HRV,2020,2,HRV22020,0.013565054
HRV,HRV,2020,3,HRV32020,0.013051227
HRV,HRV,2020,4,HRV42020,0.014567019
HRV,HRV,2020,5,HRV52020,0.014053191
HRV,HRV,2020,6,HRV62020,0.013603592
HRV,HRV,2020,7,HRV72020,0.014014654
HRV,HRV,2020,8,HRV82020,0.013423752
HRV,HRV,2020,9,HRV92020,0.013115455
HRV,HRV,2020,10,HRV102020,0.013565054
HRV,HRV,2020,11,HRV112020,0.013899043
HRV,HRV,2020,12,HRV122020,0.014053191
HRV,HRV,2020,13,HRV132020,0.01441287
HRV,HRV,2020,14,HRV142020,0.012999844
HRV,HRV,2020,15,HRV152020,0.012858541
HRV,HRV,2020,16,HRV162020,0.01256309
HRV,HRV,2020,17,HRV172020,0.011150064
HRV,HRV,2020,18,HRV182020,0.011676737
HRV,HRV,2020,19,HRV192020,0.011304212
HRV,HRV,2020,20,HRV202020,0.011663892
HRV,HRV,2020,21,HRV212020,0.011612509
HRV,HRV,2020,22,HRV222020,0.01089315
HRV,HRV,2020,23,HRV232020,0.012486016
HRV,HRV,2020,24,HRV242020,0.012575936
HRV,HRV,2020,25,HRV252020,0.011419823
HRV,HRV,2020,26,HRV262020,0.01190796
HRV,HRV,2020,27,HRV272020,0.012460325
HRV,HRV,2020,28,HRV282020,0.011805194
HRV,HRV,2020,29,HRV292020,0.011406978
HRV,HRV,2020,30,HRV302020,0.012511707
HRV,HRV,2020,31,HRV312020,0.013603592
HRV,HRV,2020,32,HRV322020,0.012280485
HRV,HRV,2020,33,HRV332020,0.011895114
HRV,HRV,2020,34,HRV342020,0.011830886
HRV,HRV,2020,35,HRV352020,0.012486016
HRV,HRV,2020,36,HRV362020,0.011959343
HRV,HRV,2020,37,HRV372020,0.012845696
HRV,HRV,2020,38,HRV382020,0.012524553
HRV,HRV,2020,39,HRV392020,0.012370405
HRV,HRV,2020,40,HRV402020,0.013680666
HRV,HRV,2020,41,HRV412020,0.012460325
HRV,HRV,2020,42,HRV422020,0.014078882
HRV,HRV,2020,43,HRV432020,0.01459271
HRV,HRV,2020,44,HRV442020,0.014849624
HRV,HRV,2020,45,HRV452020,0.01653241
HRV,HRV,2020,46,HRV462020,0.017482992
HRV,HRV,2020,47,HRV472020,0.019127241
HRV,HRV,2020,48,HRV482020,0.019063012
HRV,HRV,2020,49,HRV492020,0.022004676
HRV,HRV,2020,50,HRV502020,0.02262127
HRV,HRV,2020,51,HRV512020,0.022929567
HRV,HRV,2020,52,HRV522020,0.021593614
HRV,HRV,2020,53,HRV532020,0.019589686
HRV,HRV,2021,1,HRV12021,0.01733433
HRV,HRV,2021,2,HRV22021,0.017540998
HRV,HRV,2021,3,HRV32021,0.016882242
HRV,HRV,2021,4,HRV42021,0.016068485
HRV,HRV,2021,5,HRV52021,0.015551813
HRV,HRV,2021,6,HRV62021,0.014996391
HRV,HRV,2021,7,HRV72021,0.01447972
HRV,HRV,2021,8,HRV82021,0.0141568
HRV,HRV,2021,9,HRV92021,0.013355959
HRV,HRV,2021,10,HRV102021,0.013950131
HRV,HRV,2021,11,HRV112021,0.013188041
HRV,HRV,2021,12,HRV122021,0.014750972
HRV,HRV,2021,13,HRV132021,0.015900566
HRV,HRV,2021,14,HRV142021,0.016572239
HRV,HRV,2021,15,HRV152021,0.01664974
HRV,HRV,2021,16,HRV162021,0.017024327
HRV,HRV,2021,17,HRV172021,0.017321413
HRV,HRV,2021,18,HRV182021,0.016171819
HRV,HRV,2021,19,HRV192021,0.016210569
HRV,HRV,2021,20,HRV202021,0.014285968
HRV,HRV,2021,21,HRV212021,0.013523877
HRV,HRV,2021,22,HRV222021,0.014763889
HRV,HRV,2021,23,HRV232021,0.013704712
HRV,HRV,2021,24,HRV242021,0.013304292
HRV,HRV,2021,25,HRV252021,0.014415136
HRV,HRV,2021,26,HRV262021,0.012684286
HRV,HRV,2021,27,HRV272021,0.012942622
HRV,HRV,2021,28,HRV282021,0.012800537
HRV,HRV,2021,29,HRV292021,0.011741361
HRV,HRV,2021,30,HRV302021,0.013808047
HRV,HRV,2021,31,HRV312021,0.012361366
HRV,HRV,2021,32,HRV322021,0.013730546
HRV,HRV,2021,33,HRV332021,0.012865121
HRV,HRV,2021,34,HRV342021,0.012438867
HRV,HRV,2021,35,HRV352021,0.01347221
HRV,HRV,2021,36,HRV362021,0.014105133
HRV,HRV,2021,37,HRV372021,0.014350552
HRV,HRV,2021,38,HRV382021,0.013950131
HRV,HRV,2021,39,HRV392021,0.014285968
HRV,HRV,2021,40,HRV402021,0.01419555
HRV,HRV,2021,41,HRV412021,0.014595971
HRV,HRV,2021,42,HRV422021,0.015732648
HRV,HRV,2021,43,HRV432021,0.017114744
HRV,HRV,2021,44,HRV442021,0.018135171
HRV,HRV,2021,45,HRV452021,0.01982727
HRV,HRV,2021,46,HRV462021,0.02018894
HRV,HRV,2021,47,HRV472021,0.022165209
HRV,HRV,2021,48,HRV482021,0.021131866
HRV,HRV,2021,49,HRV492021,0.020253524
HRV,HRV,2021,50,HRV502021,0.019840187
HRV,HRV,2021,51,HRV512021,0.019220181
HRV,HRV,2021,52,HRV522021,0.019091013
HRV,HRV,2022,1,HRV12022,0.018374698
HRV,HRV,2022,2,HRV22022,0.018244841
HRV,HRV,2022,3,HRV32022,0.018881138
HRV,HRV,2022,4,HRV42022,0.020231646
HRV,HRV,2022,5,HRV52022,0.020945857
HRV,HRV,2022,6,HRV62022,0.018374698
HRV,HRV,2022,7,HRV72022,0.018465597
HRV,HRV,2022,8,HRV82022,0.01603728
HRV,HRV,2022,9,HRV92022,0.015816524
HRV,HRV,2022,10,HRV102022,0.014764686
HRV,HRV,2022,11,HRV112022,0.015297098
HRV,HRV,2022,12,HRV122022,0.014141375
HRV,HRV,2022,13,HRV132022,0.014232275
HRV,HRV,2022,14,HRV142022,0.014011519
HRV,HRV,2022,15,HRV152022,0.014089432
HRV,HRV,2022,16,HRV162022,0.013492092
HRV,HRV,2022,17,HRV172022,0.012946695
HRV,HRV,2022,18,HRV182022,0.013401193
HRV,HRV,2022,19,HRV192022,0.013206408
HRV,HRV,2022,20,HRV202022,0.011284532
HRV,HRV,2022,21,HRV212022,0.011700072
HRV,HRV,2022,22,HRV222022,0.012050685
HRV,HRV,2022,23,HRV232022,0.012375326
HRV,HRV,2022,24,HRV242022,0.011323489
HRV,HRV,2022,25,HRV252022,0.012894752
HRV,HRV,2022,26,HRV262022,0.013193422
HRV,HRV,2022,27,HRV272022,0.013608963
HRV,HRV,2022,28,HRV282022,0.012336369
HRV,HRV,2022,29,HRV292022,0.014388102
HRV,HRV,2022,30,HRV302022,0.014453031
HRV,HRV,2022,31,HRV312022,0.014258246
HRV,HRV,2022,32,HRV322022,0.012855795
HRV,HRV,2022,33,HRV332022,0.012492197
HRV,HRV,2022,34,HRV342022,0.013401193
HRV,HRV,2022,35,HRV352022,0.012466226
HRV,HRV,2022,36,HRV362022,0.012609068
HRV,HRV,2022,37,HRV372022,0.011829929
HRV,HRV,2022,38,HRV382022,0.011920829
HRV,HRV,2022,39,HRV392022,0.013972562
HRV,HRV,2022,40,HRV402022,0.013297308
HRV,HRV,2022,41,HRV412022,0.012959681
HRV,HRV,2022,42,HRV422022,0.012764896
HRV,HRV,2022,43,HRV432022,0.012881767
HRV,HRV,2022,44,HRV442022,0.012596082
HRV,HRV,2022,45,HRV452022,0.013206408
HRV,HRV,2022,46,HRV462022,0.012686982
HRV,HRV,2022,47,HRV472022,0.013505078
HRV,HRV,2022,48,HRV482022,0.013466121
HRV,HRV,2022,49,HRV492022,0.014089432
HRV,HRV,2022,50,HRV502022,0.014686772
HRV,HRV,2022,51,HRV512022,0.016232065
HRV,HRV,2022,52,HRV522022,0.016673577
HRV,HRV,2023,1,HRV12023,0.016529357
HRV,HRV,2023,2,HRV22023,0.015093157
HRV,HRV,2023,3,HRV32023,0.014662297
HRV,HRV,2023,4,HRV42023,0.01450562
HRV,HRV,2023,5,HRV52023,0.014766747
HRV,HRV,2023,6,HRV62023,0.014100873
HRV,HRV,2023,7,HRV72023,0.014531733
HRV,HRV,2023,8,HRV82023,0.014192267
HRV,HRV,2023,9,HRV92023,0.012847462
HRV,HRV,2023,10,HRV102023,0.012560222
HRV,HRV,2023,11,HRV112023,0.012325207
HRV,HRV,2023,12,HRV122023,0.012716898
HRV,HRV,2023,13,HRV132023,0.012024911
HRV,HRV,2023,14,HRV142023,0.012703842
HRV,HRV,2023,15,HRV152023,0.012808293
HRV,HRV,2023,16,HRV162023,0.012834406
HRV,HRV,2023,17,HRV172023,0.012390489
HRV,HRV,2023,18,HRV182023,0.012416602
HRV,HRV,2023,19,HRV192023,0.01163322
HRV,HRV,2023,20,HRV202023,0.011802953
HRV,HRV,2023,21,HRV212023,0.012103249
HRV,HRV,2023,22,HRV222023,0.011685446
HRV,HRV,2023,23,HRV232023,0.011554882
HUN,HUN,2017,1,HUN12017,0.016761717
HUN,HUN,2017,2,HUN22017,0.017590506
HUN,HUN,2017,3,HUN32017,0.018323665
HUN,HUN,2017,4,HUN42017,0.018987758
HUN,HUN,2017,5,HUN52017,0.019210894
HUN,HUN,2017,6,HUN62017,0.017298305
HUN,HUN,2017,7,HUN72017,0.015890427
HUN,HUN,2017,8,HUN82017,0.015353839
HUN,HUN,2017,9,HUN92017,0.01417441
HUN,HUN,2017,10,HUN102017,0.014190348
HUN,HUN,2017,11,HUN112017,0.013717513
HUN,HUN,2017,12,HUN122017,0.013728139
HUN,HUN,2017,13,HUN132017,0.013526254
HUN,HUN,2017,14,HUN142017,0.012867474
HUN,HUN,2017,15,HUN152017,0.013239366
HUN,HUN,2017,16,HUN162017,0.013425312
HUN,HUN,2017,17,HUN172017,0.013175613
HUN,HUN,2017,18,HUN182017,0.0131703
HUN,HUN,2017,19,HUN192017,0.012431828
HUN,HUN,2017,20,HUN202017,0.012341512
HUN,HUN,2017,21,HUN212017,0.011735859
HUN,HUN,2017,22,HUN222017,0.012654964
HUN,HUN,2017,23,HUN232017,0.011294901
HUN,HUN,2017,24,HUN242017,0.011395843
HUN,HUN,2017,25,HUN252017,0.01220338
HUN,HUN,2017,26,HUN262017,0.011348028
HUN,HUN,2017,27,HUN272017,0.011385217
HUN,HUN,2017,28,HUN282017,0.012155566
HUN,HUN,2017,29,HUN292017,0.012065249
HUN,HUN,2017,30,HUN302017,0.011369279
HUN,HUN,2017,31,HUN312017,0.014115969
HUN,HUN,2017,32,HUN322017,0.012176817
HUN,HUN,2017,33,HUN332017,0.011406468
HUN,HUN,2017,34,HUN342017,0.01144897
HUN,HUN,2017,35,HUN352017,0.011895241
HUN,HUN,2017,36,HUN362017,0.011613665
HUN,HUN,2017,37,HUN372017,0.012166191
HUN,HUN,2017,38,HUN382017,0.012283072
HUN,HUN,2017,39,HUN392017,0.012490269
HUN,HUN,2017,40,HUN402017,0.01289935
HUN,HUN,2017,41,HUN412017,0.013260617
HUN,HUN,2017,42,HUN422017,0.012522145
HUN,HUN,2017,43,HUN432017,0.012421203
HUN,HUN,2017,44,HUN442017,0.012734655
HUN,HUN,2017,45,HUN452017,0.012346824
HUN,HUN,2017,46,HUN462017,0.012872786
HUN,HUN,2017,47,HUN472017,0.013297806
HUN,HUN,2017,48,HUN482017,0.012947165
HUN,HUN,2017,49,HUN492017,0.014105344
HUN,HUN,2017,50,HUN502017,0.013706888
HUN,HUN,2017,51,HUN512017,0.013839706
HUN,HUN,2017,52,HUN522017,0.0139619
HUN,HUN,2018,1,HUN12018,0.013803288
HUN,HUN,2018,2,HUN22018,0.013542648
HUN,HUN,2018,3,HUN32018,0.014228823
HUN,HUN,2018,4,HUN42018,0.014122439
HUN,HUN,2018,5,HUN52018,0.014526698
HUN,HUN,2018,6,HUN62018,0.015069255
HUN,HUN,2018,7,HUN72018,0.016154369
HUN,HUN,2018,8,HUN82018,0.016813948
HUN,HUN,2018,9,HUN92018,0.017218206
HUN,HUN,2018,10,HUN102018,0.017117141
HUN,HUN,2018,11,HUN112018,0.016042666
HUN,HUN,2018,12,HUN122018,0.015308618
HUN,HUN,2018,13,HUN132018,0.014755423
HUN,HUN,2018,14,HUN142018,0.013946906
HUN,HUN,2018,15,HUN152018,0.013702224
HUN,HUN,2018,16,HUN162018,0.012425619
HUN,HUN,2018,17,HUN172018,0.012234128
HUN,HUN,2018,18,HUN182018,0.012202213
HUN,HUN,2018,19,HUN192018,0.011489442
HUN,HUN,2018,20,HUN202018,0.011457527
HUN,HUN,2018,21,HUN212018,0.012510726
HUN,HUN,2018,22,HUN222018,0.012728813
HUN,HUN,2018,23,HUN232018,0.011851147
HUN,HUN,2018,24,HUN242018,0.011930935
HUN,HUN,2018,25,HUN252018,0.011638379
HUN,HUN,2018,26,HUN262018,0.011383059
HUN,HUN,2018,27,HUN272018,0.011835189
HUN,HUN,2018,28,HUN282018,0.012154341
HUN,HUN,2018,29,HUN292018,0.012047957
HUN,HUN,2018,30,HUN302018,0.012707536
HUN,HUN,2018,31,HUN312018,0.013186263
HUN,HUN,2018,32,HUN322018,0.012867111
HUN,HUN,2018,33,HUN332018,0.011696891
HUN,HUN,2018,34,HUN342018,0.01235647
HUN,HUN,2018,35,HUN352018,0.011989446
HUN,HUN,2018,36,HUN362018,0.012058595
HUN,HUN,2018,37,HUN372018,0.012532003
HUN,HUN,2018,38,HUN382018,0.012686259
HUN,HUN,2018,39,HUN392018,0.012563918
HUN,HUN,2018,40,HUN402018,0.013287327
HUN,HUN,2018,41,HUN412018,0.013361796
HUN,HUN,2018,42,HUN422018,0.012936261
HUN,HUN,2018,43,HUN432018,0.01281392
HUN,HUN,2018,44,HUN442018,0.012558599
HUN,HUN,2018,45,HUN452018,0.012563918
HUN,HUN,2018,46,HUN462018,0.0128086
HUN,HUN,2018,47,HUN472018,0.013590521
HUN,HUN,2018,48,HUN482018,0.013611798
HUN,HUN,2018,49,HUN492018,0.014063928
HUN,HUN,2018,50,HUN502018,0.014239462
HUN,HUN,2018,51,HUN512018,0.014877764
HUN,HUN,2018,52,HUN522018,0.015212873
HUN,HUN,2019,1,HUN12019,0.016254307
HUN,HUN,2019,2,HUN22019,0.01644591
HUN,HUN,2019,3,HUN32019,0.016163828
HUN,HUN,2019,4,HUN42019,0.017212321
HUN,HUN,2019,5,HUN52019,0.018010666
HUN,HUN,2019,6,HUN62019,0.017366668
HUN,HUN,2019,7,HUN72019,0.016147861
HUN,HUN,2019,8,HUN82019,0.015370805
HUN,HUN,2019,9,HUN92019,0.015482573
HUN,HUN,2019,10,HUN102019,0.014439402
HUN,HUN,2019,11,HUN112019,0.014545848
HUN,HUN,2019,12,HUN122019,0.013140761
HUN,HUN,2019,13,HUN132019,0.012832067
HUN,HUN,2019,14,HUN142019,0.012848034
HUN,HUN,2019,15,HUN152019,0.012736266
HUN,HUN,2019,16,HUN162019,0.012384994
HUN,HUN,2019,17,HUN172019,0.012997059
HUN,HUN,2019,18,HUN182019,0.012326449
HUN,HUN,2019,19,HUN192019,0.012150813
HUN,HUN,2019,20,HUN202019,0.01175164
HUN,HUN,2019,21,HUN212019,0.012150813
HUN,HUN,2019,22,HUN222019,0.011687773
HUN,HUN,2019,23,HUN232019,0.012177424
HUN,HUN,2019,24,HUN242019,0.013960395
HUN,HUN,2019,25,HUN252019,0.011799541
HUN,HUN,2019,26,HUN262019,0.01195921
HUN,HUN,2019,27,HUN272019,0.011932599
HUN,HUN,2019,28,HUN282019,0.010990551
HUN,HUN,2019,29,HUN292019,0.012198714
HUN,HUN,2019,30,HUN302019,0.013151405
HUN,HUN,2019,31,HUN312019,0.011549393
HUN,HUN,2019,32,HUN322019,0.011788896
HUN,HUN,2019,33,HUN332019,0.011804863
HUN,HUN,2019,34,HUN342019,0.011895342
HUN,HUN,2019,35,HUN352019,0.01262982
HUN,HUN,2019,36,HUN362019,0.01170374
HUN,HUN,2019,37,HUN372019,0.011464236
HUN,HUN,2019,38,HUN382019,0.011927276
HUN,HUN,2019,39,HUN392019,0.013273818
HUN,HUN,2019,40,HUN402019,0.012997059
HUN,HUN,2019,41,HUN412019,0.012677721
HUN,HUN,2019,42,HUN422019,0.012741588
HUN,HUN,2019,43,HUN432019,0.012534019
HUN,HUN,2019,44,HUN442019,0.012225325
HUN,HUN,2019,45,HUN452019,0.013002381
HUN,HUN,2019,46,HUN462019,0.012549985
HUN,HUN,2019,47,HUN472019,0.012246614
HUN,HUN,2019,48,HUN482019,0.012534019
HUN,HUN,2019,49,HUN492019,0.013614446
HUN,HUN,2019,50,HUN502019,0.013444132
HUN,HUN,2019,51,HUN512019,0.013497355
HUN,HUN,2019,52,HUN522019,0.013273818
HUN,HUN,2020,1,HUN12020,0.013927937
HUN,HUN,2020,2,HUN22020,0.013783965
HUN,HUN,2020,3,HUN32020,0.013778633
HUN,HUN,2020,4,HUN42020,0.014519821
HUN,HUN,2020,5,HUN52020,0.014941072
HUN,HUN,2020,6,HUN62020,0.014061244
HUN,HUN,2020,7,HUN72020,0.014669125
HUN,HUN,2020,8,HUN82020,0.013783965
HUN,HUN,2020,9,HUN92020,0.014829094
HUN,HUN,2020,10,HUN102020,0.013895943
HUN,HUN,2020,11,HUN112020,0.013746639
HUN,HUN,2020,12,HUN122020,0.014935739
HUN,HUN,2020,13,HUN132020,0.013821291
HUN,HUN,2020,14,HUN142020,0.013480025
HUN,HUN,2020,15,HUN152020,0.013730642
HUN,HUN,2020,16,HUN162020,0.013378711
HUN,HUN,2020,17,HUN172020,0.012578868
HUN,HUN,2020,18,HUN182020,0.011992316
HUN,HUN,2020,19,HUN192020,0.012221605
HUN,HUN,2020,20,HUN202020,0.012509548
HUN,HUN,2020,21,HUN212020,0.011251128
HUN,HUN,2020,22,HUN222020,0.011683044
HUN,HUN,2020,23,HUN232020,0.01279216
HUN,HUN,2020,24,HUN242020,0.012200276
HUN,HUN,2020,25,HUN252020,0.011027172
HUN,HUN,2020,26,HUN262020,0.012098962
HUN,HUN,2020,27,HUN272020,0.012354912
HUN,HUN,2020,28,HUN282020,0.011565733
HUN,HUN,2020,29,HUN292020,0.011251128
HUN,HUN,2020,30,HUN302020,0.011480417
HUN,HUN,2020,31,HUN312020,0.012594865
HUN,HUN,2020,32,HUN322020,0.012322918
HUN,HUN,2020,33,HUN332020,0.01209363
HUN,HUN,2020,34,HUN342020,0.011859009
HUN,HUN,2020,35,HUN352020,0.011747031
HUN,HUN,2020,36,HUN362020,0.011843012
HUN,HUN,2020,37,HUN372020,0.012440229
HUN,HUN,2020,38,HUN382020,0.013181417
HUN,HUN,2020,39,HUN392020,0.013101432
HUN,HUN,2020,40,HUN402020,0.013661323
HUN,HUN,2020,41,HUN412020,0.013666655
HUN,HUN,2020,42,HUN422020,0.014706451
HUN,HUN,2020,43,HUN432020,0.01593821
HUN,HUN,2020,44,HUN442020,0.016983338
HUN,HUN,2020,45,HUN452020,0.018934956
HUN,HUN,2020,46,HUN462020,0.021131858
HUN,HUN,2020,47,HUN472020,0.021062539
HUN,HUN,2020,48,HUN482020,0.021686416
HUN,HUN,2020,49,HUN492020,0.02223031
HUN,HUN,2020,50,HUN502020,0.021803727
HUN,HUN,2020,51,HUN512020,0.019905432
HUN,HUN,2020,52,HUN522020,0.020006746
HUN,HUN,2020,53,HUN532020,0.018583025
HUN,HUN,2021,1,HUN12021,0.017262912
HUN,HUN,2021,2,HUN22021,0.017166471
HUN,HUN,2021,3,HUN32021,0.016309219
HUN,HUN,2021,4,HUN42021,0.015360884
HUN,HUN,2021,5,HUN52021,0.015451967
HUN,HUN,2021,6,HUN62021,0.015473399
HUN,HUN,2021,7,HUN72021,0.015676996
HUN,HUN,2021,8,HUN82021,0.016995021
HUN,HUN,2021,9,HUN92021,0.017525445
HUN,HUN,2021,10,HUN102021,0.020407955
HUN,HUN,2021,11,HUN112021,0.023044005
HUN,HUN,2021,12,HUN122021,0.024474544
HUN,HUN,2021,13,HUN132021,0.024292378
HUN,HUN,2021,14,HUN142021,0.022176038
HUN,HUN,2021,15,HUN152021,0.018923838
HUN,HUN,2021,16,HUN162021,0.017418289
HUN,HUN,2021,17,HUN172021,0.01591274
HUN,HUN,2021,18,HUN182021,0.014594715
HUN,HUN,2021,19,HUN192021,0.013673169
HUN,HUN,2021,20,HUN202021,0.012815917
HUN,HUN,2021,21,HUN212021,0.012505163
HUN,HUN,2021,22,HUN222021,0.012912358
HUN,HUN,2021,23,HUN232021,0.012724834
HUN,HUN,2021,24,HUN242021,0.012698045
HUN,HUN,2021,25,HUN252021,0.014348255
HUN,HUN,2021,26,HUN262021,0.012799844
HUN,HUN,2021,27,HUN272021,0.012655183
HUN,HUN,2021,28,HUN282021,0.012987368
HUN,HUN,2021,29,HUN292021,0.011305011
HUN,HUN,2021,30,HUN302021,0.013421352
HUN,HUN,2021,31,HUN312021,0.011733637
HUN,HUN,2021,32,HUN322021,0.012596246
HUN,HUN,2021,33,HUN332021,0.011808646
HUN,HUN,2021,34,HUN342021,0.011610407
HUN,HUN,2021,35,HUN352021,0.012172978
HUN,HUN,2021,36,HUN362021,0.012901643
HUN,HUN,2021,37,HUN372021,0.013233828
HUN,HUN,2021,38,HUN382021,0.012714119
HUN,HUN,2021,39,HUN392021,0.012998083
HUN,HUN,2021,40,HUN402021,0.013576728
HUN,HUN,2021,41,HUN412021,0.014278604
HUN,HUN,2021,42,HUN422021,0.014294677
HUN,HUN,2021,43,HUN432021,0.015939529
HUN,HUN,2021,44,HUN442021,0.017852273
HUN,HUN,2021,45,HUN452021,0.018913122
HUN,HUN,2021,46,HUN462021,0.019679291
HUN,HUN,2021,47,HUN472021,0.021592035
HUN,HUN,2021,48,HUN482021,0.022240331
HUN,HUN,2021,49,HUN492021,0.021243776
HUN,HUN,2021,50,HUN502021,0.019593566
HUN,HUN,2021,51,HUN512021,0.01847378
HUN,HUN,2021,52,HUN522021,0.017980861
HUN,HUN,2022,1,HUN12022,0.016868806
HUN,HUN,2022,2,HUN22022,0.015619265
HUN,HUN,2022,3,HUN32022,0.015393055
HUN,HUN,2022,4,HUN42022,0.015802387
HUN,HUN,2022,5,HUN52022,0.01689035
HUN,HUN,2022,6,HUN62022,0.017084244
HUN,HUN,2022,7,HUN72022,0.017181192
HUN,HUN,2022,8,HUN82022,0.016222492
HUN,HUN,2022,9,HUN92022,0.015554634
HUN,HUN,2022,10,HUN102022,0.014859846
HUN,HUN,2022,11,HUN112022,0.015419985
HUN,HUN,2022,12,HUN122022,0.014881389
HUN,HUN,2022,13,HUN132022,0.014956793
HUN,HUN,2022,14,HUN142022,0.014757512
HUN,HUN,2022,15,HUN152022,0.013653392
HUN,HUN,2022,16,HUN162022,0.014046567
HUN,HUN,2022,17,HUN172022,0.014057339
HUN,HUN,2022,18,HUN182022,0.013130955
HUN,HUN,2022,19,HUN192022,0.012818569
HUN,HUN,2022,20,HUN202022,0.012053764
HUN,HUN,2022,21,HUN212022,0.011714449
HUN,HUN,2022,22,HUN222022,0.012586973
